GameID,Season,Date,Playoffs,Team,Opp,Coach,Location,HackedPlayerID,HackedFTRate,StartQ,StartTime,StartMargin,PlayerRemoved,PlayerRestTime,EndQ,EndTime,EndMargin,NumPoss,FTM,FTA,ReturnMargin,2ndChancePts,Win
21500686,15,2016-01-27 00:00:00,0,PHI,DET,"('Brown', 'Brett')",-1,203083,0.355,4,2:37,-5,0,0,4,2:09,-7,1,2,2,inf,0,0
21500686,15,2016-01-27 00:00:00,0,PHI,DET,"('Brown', 'Brett')",-1,203083,0.355,4,1:02,-10,0,0,4,0:52,-11,0,1,2,inf,0,0
21500687,15,2016-01-27 00:00:00,0,ATL,LAC,"('Budenholzer', 'Mike')",1,201599,0.43,2,1:05,-2,0,0,2,0:35,-1,1,1,2,inf,0,0
21500687,15,2016-01-27 00:00:00,0,ATL,LAC,"('Budenholzer', 'Mike')",1,201599,0.43,4,3:37,-2,0,0,4,2:32,-2,2,4,4,inf,0,0
21500689,15,2016-01-27 00:00:00,0,SAS,HOU,"('Popovich', 'Gregg')",1,203991,0.379,1,0:27,5,0,0,2,11:34,4,2,1,4,inf,0,1
21500691,15,2016-01-27 00:00:00,0,DAL,GSW,"('Carlisle', 'Rick')",-1,2738,0.614,3,1:09,-16,0,0,3,0:34,-18,2,2,2,inf,0,0
21500696,15,2016-01-28 00:00:00,0,SAC,NOP,"('Karl', 'George')",-1,1626214,0.524,4,3:28,-11,0,0,4,3:05,-10,1,1,2,inf,0,0
21500699,15,2016-01-29 00:00:00,0,CLE,DET,"('Lue', 'Tyronn')",-1,203083,0.355,2,2:31,10,1,136,2,2:16,11,1,0,2,8,0,1
21500701,15,2016-01-29 00:00:00,0,OKC,HOU,"('Donovan', 'Billy')",1,2730,0.489,2,2:14,-4,0,0,2,1:57,-6,1,0,2,inf,0,1
21500701,15,2016-01-29 00:00:00,0,OKC,HOU,"('Donovan', 'Billy')",1,2730,0.489,2,1:41,-4,0,0,2,1:01,-3,2,1,4,inf,0,1
21500701,15,2016-01-29 00:00:00,0,OKC,HOU,"('Donovan', 'Billy')",1,2730,0.489,2,0:19,-2,0,0,3,11:12,-3,2,1,2,inf,0,1
21500708,15,2016-01-30 00:00:00,0,TOR,DET,"('Casey', 'Dwane')",1,203083,0.355,2,2:07,9,0,0,2,1:35,8,1,1,2,inf,0,1
21500711,15,2016-01-30 00:00:00,0,WAS,HOU,"('Wittman', 'Randy')",-1,203991,0.379,4,3:04,-4,0,0,4,2:02,0,2,1,4,inf,0,1
21500714,15,2016-01-31 00:00:00,0,CHI,LAC,"('Hoiberg', 'Fred')",-1,201599,0.43,2,0:41,-2,0,0,2,0:29,-3,1,1,2,inf,0,0
21500714,15,2016-01-31 00:00:00,0,CHI,LAC,"('Hoiberg', 'Fred')",-1,201599,0.43,3,4:31,-5,0,0,3,3:43,-8,2,3,4,inf,0,0
21500737,15,2016-02-03 00:00:00,0,BOS,DET,"('Stevens', 'Brad')",1,203083,0.355,2,4:22,12,0,0,2,3:44,10,1,1,2,inf,0,1
21500739,15,2016-02-03 00:00:00,0,WAS,GSW,"('Wittman', 'Randy')",1,2738,0.614,3,0:34,-9,0,0,4,11:23,-10,1,0,2,inf,2,0
21500743,15,2016-02-03 00:00:00,0,DEN,UTA,"('Malone', 'Mike')",-1,203497,0.569,4,0:46,-3,1,29,4,0:34,-2,1,1,2,1,0,0
21500745,15,2016-02-03 00:00:00,0,MIN,LAC,"('Mitchell', 'Sam')",-1,201599,0.43,4,2:57,5,0,0,4,2:01,2,2,3,4,inf,0,1
21500746,15,2016-02-04 00:00:00,0,NYK,DET,"('Fisher', 'Derek')",-1,203083,0.355,1,0:50,-10,0,0,2,11:09,-13,2,2,4,inf,0,0
21500768,15,2016-02-06 00:00:00,0,PHX,UTA,"('Watson', 'Earl')",1,203497,0.569,4,2:35,-12,0,0,4,1:41,-8,4,6,8,inf,0,0
21500772,15,2016-02-07 00:00:00,0,MIA,LAC,"('Spoelstra', 'Erik')",1,201599,0.43,1,0:13,3,1,5,1,0:05,3,0,0,2,4,0,0
21500772,15,2016-02-07 00:00:00,0,LAC,MIA,"('Rivers', 'Doc')",-1,202355,0.65,1,0:05,-3,0,0,2,11:46,-4,0,1,2,inf,0,1
21500772,15,2016-02-07 00:00:00,0,MIA,LAC,"('Spoelstra', 'Erik')",1,201599,0.43,3,4:23,-8,0,0,3,3:26,-7,3,2,6,inf,0,0
21500779,15,2016-02-08 00:00:00,0,TOR,DET,"('Casey', 'Dwane')",-1,203083,0.355,3,5:39,13,0,0,3,5:18,11,0,2,2,inf,0,1
21500788,15,2016-02-09 00:00:00,0,HOU,GSW,"('Bickerstaff', 'J.B.')",-1,101106,0.48,2,2:22,-8,0,0,2,2:11,-9,1,1,2,inf,0,0
21500792,15,2016-02-10 00:00:00,0,BOS,LAC,"('Stevens', 'Brad')",1,201599,0.43,1,1:01,-2,0,0,1,0:38,-4,1,2,2,inf,0,1
21500792,15,2016-02-10 00:00:00,0,BOS,LAC,"('Stevens', 'Brad')",1,201599,0.43,2,0:10,9,0,0,3,11:29,7,2,2,2,inf,0,1
21500792,15,2016-02-10 00:00:00,0,BOS,LAC,"('Stevens', 'Brad')",1,201599,0.43,5,2:41,-3,0,0,5,2:17,-1,1,1,2,inf,0,1
21500800,15,2016-02-10 00:00:00,0,POR,HOU,"('Stotts', 'Terry')",1,203991,0.379,2,0:23,10,0,0,3,11:26,10,2,1,2,inf,0,1
21500814,15,2016-02-19 00:00:00,0,PHX,HOU,"('Watson', 'Earl')",1,2730,0.489,2,2:09,-4,0,0,2,1:44,-9,1,2,2,inf,0,0
21500819,15,2016-02-20 00:00:00,0,ATL,MIL,"('Budenholzer', 'Mike')",1,203487,0.654,5,0:18,-1,0,0,5,0:01,0,1,1,2,inf,0,0
21500832,15,2016-02-21 00:00:00,0,UTA,POR,"('Snyder', 'Quin')",-1,203486,0.642,2,0:13,7,0,0,3,11:45,5,0,0,2,inf,2,0
21500832,15,2016-02-21 00:00:00,0,UTA,POR,"('Snyder', 'Quin')",-1,202334,0.559,3,0:10,4,0,0,4,11:22,4,3,3,4,inf,0,0
21500836,15,2016-02-22 00:00:00,0,ATL,GSW,"('Budenholzer', 'Mike')",1,101106,0.48,4,2:06,-9,0,0,4,1:27,-12,0,1,2,inf,0,0
21500841,15,2016-02-23 00:00:00,0,WAS,NOP,"('Wittman', 'Randy')",1,202087,0.667,2,3:03,-1,0,0,2,2:28,0,1,1,2,inf,0,1
21500843,15,2016-02-23 00:00:00,0,UTA,HOU,"('Snyder', 'Quin')",1,2730,0.489,1,0:24,8,0,0,2,11:25,11,2,0,2,inf,0,1
21500843,15,2016-02-23 00:00:00,0,UTA,HOU,"('Snyder', 'Quin')",1,2730,0.489,2,0:51,5,0,0,2,0:00,5,2,4,6,inf,0,1
21500853,15,2016-02-24 00:00:00,0,DEN,LAC,"('Malone', 'Mike')",-1,201599,0.43,2,0:08,14,0,0,3,11:04,14,2,0,2,inf,0,1
21500858,15,2016-02-25 00:00:00,0,BKN,PHX,"('Brown', 'Tony')",-1,203515,0.5,1,0:01,7,0,0,2,11:34,5,0,2,2,inf,0,1
21500859,15,2016-02-25 00:00:00,0,POR,HOU,"('Stotts', 'Terry')",1,2730,0.489,4,3:16,-8,0,0,4,1:47,-8,3,2,7,inf,0,0
21500872,15,2016-02-27 00:00:00,0,SAS,HOU,"('Popovich', 'Gregg')",-1,2730,0.489,4,3:07,13,0,0,4,2:27,14,2,2,4,inf,0,1
21500872,15,2016-02-27 00:00:00,0,SAS,HOU,"('Popovich', 'Gregg')",-1,2730,0.489,4,2:05,16,0,0,4,1:33,16,1,0,2,inf,0,1
21500879,15,2016-02-28 00:00:00,0,TOR,DET,"('Casey', 'Dwane')",-1,203083,0.355,2,4:40,4,0,0,2,4:08,3,1,1,2,inf,0,0
21500899,15,2016-03-02 00:00:00,0,BOS,POR,"('Stevens', 'Brad')",1,202334,0.559,1,0:08,-3,0,0,1,0:01,-3,1,2,2,inf,0,1
21500901,15,2016-03-02 00:00:00,0,NOP,HOU,"('Gentry', 'Alvin')",-1,2730,0.489,3,0:11,-1,0,0,3,0:00,0,1,1,2,inf,0,0
21500901,15,2016-03-02 00:00:00,0,NOP,HOU,"('Gentry', 'Alvin')",-1,2730,0.489,4,2:43,6,0,0,4,2:15,3,2,1,2,inf,0,0
21500910,15,2016-03-03 00:00:00,0,DAL,SAC,"('Carlisle', 'Rick')",1,200765,0.58,4,4:06,-11,0,0,4,4:04,-12,0,1,2,inf,0,0
21500910,15,2016-03-03 00:00:00,0,DAL,SAC,"('Carlisle', 'Rick')",1,200765,0.58,4,3:30,-11,0,0,4,3:04,-12,1,1,2,inf,2,0
21500929,15,2016-03-05 00:00:00,0,ATL,LAC,"('Budenholzer', 'Mike')",-1,201599,0.43,3,3:21,1,0,0,3,2:30,-4,3,4,6,inf,0,1
21500929,15,2016-03-05 00:00:00,0,ATL,LAC,"('Budenholzer', 'Mike')",-1,201599,0.43,3,1:48,0,1,75,3,1:15,1,2,1,4,1,0,1
21500929,15,2016-03-05 00:00:00,0,ATL,LAC,"('Budenholzer', 'Mike')",-1,201599,0.43,4,5:07,2,0,0,4,4:33,3,1,1,2,inf,0,1
21500929,15,2016-03-05 00:00:00,0,ATL,LAC,"('Budenholzer', 'Mike')",-1,201599,0.43,4,4:03,5,1,150,4,3:48,5,0,0,2,1,0,1
21500942,15,2016-03-07 00:00:00,0,DAL,LAC,"('Carlisle', 'Rick')",1,201599,0.43,2,1:59,-1,0,0,2,1:29,-1,1,0,2,inf,0,0
21500942,15,2016-03-07 00:00:00,0,DAL,LAC,"('Carlisle', 'Rick')",1,201599,0.43,2,1:09,-1,0,0,2,0:24,0,2,1,4,inf,0,0
21500943,15,2016-03-07 00:00:00,0,ORL,GSW,"('Skiles', 'Scott')",-1,203949,0.531,3,6:05,-14,1,288,3,4:48,-9,4,3,6,-17,0,0
21500954,15,2016-03-09 00:00:00,0,DAL,DET,"('Carlisle', 'Rick')",1,203083,0.355,2,2:43,-3,0,0,2,2:06,-7,2,2,4,inf,0,0
21500954,15,2016-03-09 00:00:00,0,DAL,DET,"('Carlisle', 'Rick')",1,203083,0.355,2,1:25,-5,1,52,2,0:52,-5,1,2,4,-2,0,0
21500955,15,2016-03-09 00:00:00,0,OKC,LAC,"('Donovan', 'Billy')",1,201599,0.43,1,2:02,4,0,0,1,1:29,4,1,1,2,inf,0,1
21500955,15,2016-03-09 00:00:00,0,OKC,LAC,"('Donovan', 'Billy')",1,201599,0.43,1,0:59,6,1,51,1,0:51,6,0,0,2,10,0,1
21500955,15,2016-03-09 00:00:00,0,OKC,LAC,"('Donovan', 'Billy')",1,203085,0.681,4,0:57,14,0,0,4,0:30,12,1,2,2,inf,0,1
21500965,15,2016-03-11 00:00:00,0,BOS,HOU,"('Stevens', 'Brad')",1,2730,0.489,1,0:13,4,0,0,2,11:21,4,1,0,2,inf,0,0
21500965,15,2016-03-11 00:00:00,0,BOS,HOU,"('Stevens', 'Brad')",1,203991,0.379,3,1:48,-5,1,94,3,1:34,-5,0,0,2,-4,0,0
21500967,15,2016-03-11 00:00:00,0,MEM,NOP,"('Joerger', 'David')",1,202087,0.667,5,1:03,6,0,0,5,0:36,6,1,0,2,inf,0,1
21500972,15,2016-03-11 00:00:00,0,NYK,LAC,"('Rambis', 'Kurt')",-1,201599,0.43,2,1:08,-9,0,0,2,0:49,-11,1,2,2,inf,0,0
21500992,15,2016-03-14 00:00:00,0,MEM,HOU,"('Joerger', 'David')",-1,2730,0.489,3,0:07,-43,0,0,4,11:29,-44,1,0,2,inf,0,0
21501007,15,2016-03-16 00:00:00,0,ATL,DET,"('Budenholzer', 'Mike')",-1,203083,0.355,3,3:36,-8,1,205,3,3:25,-7,1,0,2,-1,0,1
21501007,15,2016-03-16 00:00:00,0,ATL,DET,"('Budenholzer', 'Mike')",-1,203083,0.355,4,6:26,2,0,0,4,5:59,-1,1,1,2,inf,0,1
21501007,15,2016-03-16 00:00:00,0,ATL,DET,"('Budenholzer', 'Mike')",-1,203083,0.355,4,5:27,2,0,0,4,4:37,2,2,2,4,inf,0,1
21501007,15,2016-03-16 00:00:00,0,ATL,DET,"('Budenholzer', 'Mike')",-1,203083,0.355,4,4:08,0,1,231,4,3:51,1,1,1,2,4,0,1
21501009,15,2016-03-16 00:00:00,0,HOU,LAC,"('Bickerstaff', 'J.B.')",1,201599,0.43,2,2:06,-18,0,0,2,1:42,-21,1,1,2,inf,0,0
21501009,15,2016-03-16 00:00:00,0,HOU,LAC,"('Bickerstaff', 'J.B.')",1,201599,0.43,2,1:30,-19,1,8,2,0:40,-21,1,2,4,-1,0,0
21501009,15,2016-03-16 00:00:00,0,HOU,LAC,"('Bickerstaff', 'J.B.')",1,201599,0.43,3,7:46,-21,0,0,3,5:56,-21,3,2,2,inf,0,0
21501026,15,2016-03-18 00:00:00,0,DAL,GSW,"('Carlisle', 'Rick')",1,101106,0.48,2,0:50,-4,0,0,2,0:30,-8,1,2,2,inf,0,0
21501029,15,2016-03-19 00:00:00,0,ATL,HOU,"('Budenholzer', 'Mike')",1,2730,0.489,2,5:39,11,0,0,2,5:15,11,1,2,2,inf,0,1
21501035,15,2016-03-19 00:00:00,0,MEM,LAC,"('Joerger', 'David')",1,201599,0.43,4,1:40,11,0,0,4,1:18,9,1,1,2,inf,0,1
21501035,15,2016-03-19 00:00:00,0,LAC,MEM,"('Rivers', 'Doc')",-1,2754,0.652,4,1:17,-9,1,51,4,0:51,-11,2,3,4,-11,0,0
21501037,15,2016-03-20 00:00:00,0,POR,DAL,"('Stotts', 'Terry')",-1,1626257,0.587,5,0:30,-8,0,0,5,0:17,-12,1,2,2,inf,0,0
21501040,15,2016-03-20 00:00:00,0,NOP,LAC,"('Gentry', 'Alvin')",1,201599,0.43,4,8:13,11,0,0,4,7:03,7,3,4,6,inf,0,1
21501040,15,2016-03-20 00:00:00,0,NOP,LAC,"('Gentry', 'Alvin')",1,201599,0.43,4,3:25,12,0,0,4,2:05,11,2,2,2,inf,0,1
21501054,15,2016-03-22 00:00:00,0,OKC,HOU,"('Donovan', 'Billy')",1,203991,0.379,2,5:29,7,0,0,2,5:14,4,0,1,2,inf,0,1
21501058,15,2016-03-23 00:00:00,0,ORL,DET,"('Skiles', 'Scott')",-1,203083,0.355,3,1:45,-9,1,105,3,1:45,-9,0,0,1,-9,0,0
21501061,15,2016-03-23 00:00:00,0,UTA,HOU,"('Snyder', 'Quin')",-1,203991,0.379,1,0:22,-3,0,0,2,11:43,-4,1,1,2,inf,0,1
21501064,15,2016-03-23 00:00:00,0,DEN,PHI,"('Malone', 'Mike')",1,204456,0.634,3,0:03,2,0,0,3,0:01,2,0,0,0,inf,0,1
21501072,15,2016-03-24 00:00:00,0,POR,LAC,"('Stotts', 'Terry')",-1,201599,0.43,2,0:57,-4,1,21,2,0:21,-7,2,3,6,-7,0,0
21501072,15,2016-03-24 00:00:00,0,POR,LAC,"('Stotts', 'Terry')",-1,201599,0.43,4,3:17,7,0,0,4,2:58,7,1,2,2,inf,0,0
21501077,15,2016-03-25 00:00:00,0,TOR,HOU,"('Casey', 'Dwane')",-1,203991,0.379,3,4:17,3,0,0,3,3:40,0,1,1,2,inf,0,0
21501077,15,2016-03-25 00:00:00,0,TOR,HOU,"('Casey', 'Dwane')",-1,203991,0.379,3,3:05,3,0,0,3,2:35,3,1,0,2,inf,0,0
21501077,15,2016-03-25 00:00:00,0,TOR,HOU,"('Casey', 'Dwane')",-1,203991,0.379,3,2:15,5,0,0,3,1:58,4,1,1,2,inf,0,0
21501085,15,2016-03-26 00:00:00,0,ATL,DET,"('Budenholzer', 'Mike')",-1,203083,0.355,2,4:03,12,0,0,2,3:34,11,1,1,2,inf,0,1
21501102,15,2016-03-28 00:00:00,0,NYK,NOP,"('Rambis', 'Kurt')",-1,204025,0.533,4,0:46,-7,0,0,4,0:40,-6,0,1,2,inf,0,0
21501106,15,2016-03-28 00:00:00,0,BOS,LAC,"('Stevens', 'Brad')",-1,201599,0.43,1,0:28,-5,0,0,2,11:49,-6,1,1,2,inf,0,0
21501119,15,2016-03-30 00:00:00,0,GSW,UTA,"('Kerr', 'Steve')",-1,203497,0.569,4,2:37,-2,0,0,4,2:00,0,1,0,2,inf,0,1
21501123,15,2016-03-31 00:00:00,0,IND,ORL,"('Vogel', 'Frank')",1,203901,0.589,2,0:04,-6,0,0,2,0:00,-6,0,0,0,inf,0,0
21501127,15,2016-03-31 00:00:00,0,BOS,POR,"('Stevens', 'Brad')",-1,203486,0.642,4,2:15,-3,0,0,4,1:29,-2,1,1,2,inf,0,0
21501129,15,2016-04-01 00:00:00,0,DAL,DET,"('Carlisle', 'Rick')",-1,203083,0.355,4,4:33,5,1,271,4,4:31,5,0,0,2,9,0,1
21501131,15,2016-04-01 00:00:00,0,ATL,CLE,"('Budenholzer', 'Mike')",1,202684,0.616,4,2:16,1,0,0,4,1:41,2,1,1,2,inf,0,0
21501139,15,2016-04-02 00:00:00,0,CHI,DET,"('Hoiberg', 'Fred')",1,203083,0.355,2,3:35,3,1,211,2,3:31,2,0,1,2,-1,0,0
21501139,15,2016-04-02 00:00:00,0,CHI,DET,"('Hoiberg', 'Fred')",1,203083,0.355,4,5:43,-5,1,322,4,5:22,-3,1,0,2,-4,0,0
21501147,15,2016-04-03 00:00:00,0,WAS,LAC,"('Wittman', 'Randy')",-1,201599,0.43,4,3:01,-10,1,62,4,2:31,-7,1,0,4,1,0,0
21501155,15,2016-04-05 00:00:00,0,MIA,DET,"('Spoelstra', 'Erik')",1,203083,0.355,3,0:18,16,0,0,4,11:38,19,2,0,2,inf,0,1
21501170,15,2016-04-06 00:00:00,0,DAL,HOU,"('Carlisle', 'Rick')",1,2730,0.489,4,3:22,-1,1,107,4,3:06,-1,1,0,2,-1,2,1
21501182,15,2016-04-08 00:00:00,0,WAS,DET,"('Wittman', 'Randy')",-1,203083,0.355,4,8:55,-2,1,531,4,8:51,-2,0,0,2,-13,0,0
21501183,15,2016-04-08 00:00:00,0,IND,TOR,"('Vogel', 'Frank')",-1,203512,0.533,4,4:18,-15,1,249,4,4:09,-15,0,0,2,-13,0,0
21501187,15,2016-04-08 00:00:00,0,LAC,UTA,"('Rivers', 'Doc')",-1,203497,0.569,2,0:07,-5,0,0,3,11:01,-5,2,0,2,inf,0,1
21501196,15,2016-04-10 00:00:00,0,DAL,LAC,"('Carlisle', 'Rick')",-1,201599,0.43,2,0:32,0,1,8,2,0:08,0,1,0,2,-2,0,0
21501196,15,2016-04-10 00:00:00,0,DAL,LAC,"('Carlisle', 'Rick')",-1,201599,0.43,3,7:45,-3,0,0,3,6:43,-6,2,0,2,inf,0,0
21501196,15,2016-04-10 00:00:00,0,DAL,LAC,"('Carlisle', 'Rick')",-1,201599,0.43,3,6:12,-6,0,0,3,5:24,-8,3,1,4,inf,3,0
21501196,15,2016-04-10 00:00:00,0,DAL,LAC,"('Carlisle', 'Rick')",-1,201599,0.43,3,3:45,-6,0,0,3,3:24,-10,1,2,2,inf,0,0
21501196,15,2016-04-10 00:00:00,0,DAL,LAC,"('Carlisle', 'Rick')",-1,201599,0.43,4,2:14,-9,0,0,4,2:02,-10,0,1,2,inf,0,0
21501217,15,2016-04-13 00:00:00,0,BOS,MIA,"('Stevens', 'Brad')",1,202355,0.65,2,0:12,-24,0,0,3,11:25,-24,2,2,2,inf,0,1
21501230,15,2016-04-13 00:00:00,0,DEN,POR,"('Malone', 'Mike')",-1,202334,0.559,1,0:06,2,0,0,2,11:47,4,1,1,2,inf,0,0
41500103,15,2016-04-22 00:00:00,1,CLE,DET,"('Lue', 'Tyronn')",-1,203083,0.355,2,5:19,1,1,308,2,5:08,0,0,1,2,1,0,1
41500103,15,2016-04-22 00:00:00,1,CLE,DET,"('Lue', 'Tyronn')",-1,203083,0.355,4,6:04,4,1,362,4,6:02,4,0,0,2,10,0,1
41500104,15,2016-04-24 00:00:00,1,CLE,DET,"('Lue', 'Tyronn')",-1,203083,0.355,2,5:21,2,0,0,2,4:52,-2,1,2,2,inf,0,1
41500104,15,2016-04-24 00:00:00,1,CLE,DET,"('Lue', 'Tyronn')",-1,203083,0.355,2,4:19,1,0,0,2,3:45,1,1,0,2,inf,0,1
41500104,15,2016-04-24 00:00:00,1,CLE,DET,"('Lue', 'Tyronn')",-1,203083,0.355,3,2:28,4,1,146,3,2:26,3,0,1,2,3,0,1
41500104,15,2016-04-24 00:00:00,1,CLE,DET,"('Lue', 'Tyronn')",-1,203083,0.355,4,6:22,5,1,360,4,6:00,6,1,1,2,2,0,1
41500141,15,2016-04-16 00:00:00,1,GSW,HOU,"('Kerr', 'Steve')",1,203991,0.379,1,0:16,18,0,0,2,11:40,16,1,0,2,inf,0,1
41500142,15,2016-04-18 00:00:00,1,HOU,GSW,"('Bickerstaff', 'J.B.')",-1,203105,0.53,1,0:20,-4,0,0,1,0:00,-3,1,2,2,inf,0,0
41500142,15,2016-04-18 00:00:00,1,HOU,GSW,"('Bickerstaff', 'J.B.')",-1,101106,0.48,2,1:19,-11,1,74,2,1:14,-10,1,0,2,-8,0,0
41500143,15,2016-04-21 00:00:00,1,GSW,HOU,"('Kerr', 'Steve')",-1,2746,0.595,2,0:25,-10,0,0,2,0:00,-7,1,0,2,inf,0,0
41500143,15,2016-04-21 00:00:00,1,GSW,HOU,"('Kerr', 'Steve')",-1,2730,0.489,4,3:07,-4,1,166,4,2:48,-1,1,0,2,1,0,0
41500144,15,2016-04-24 00:00:00,1,HOU,GSW,"('Bickerstaff', 'J.B.')",1,203949,0.531,1,0:38,-4,0,0,1,0:02,-3,1,0,2,inf,0,0
41500144,15,2016-04-24 00:00:00,1,GSW,HOU,"('Kerr', 'Steve')",-1,2730,0.489,2,6:46,-2,0,0,2,6:27,-3,0,1,1,inf,0,1
41500144,15,2016-04-24 00:00:00,1,GSW,HOU,"('Kerr', 'Steve')",-1,2730,0.489,2,3:33,-4,1,138,2,2:18,1,2,1,4,0,0,1
41500161,15,2016-04-16 00:00:00,1,DAL,OKC,"('Carlisle', 'Rick')",-1,203460,0.611,2,0:39,-27,0,0,2,0:00,-26,1,1,2,inf,0,0
41500164,15,2016-04-23 00:00:00,1,DAL,OKC,"('Carlisle', 'Rick')",1,203500,0.582,2,1:35,-8,1,85,2,1:25,-9,0,1,2,-9,0,0
41500165,15,2016-04-25 00:00:00,1,DAL,OKC,"('Carlisle', 'Rick')",-1,203500,0.582,1,2:40,-9,0,0,1,1:49,-12,1,2,4,inf,0,0
41500165,15,2016-04-25 00:00:00,1,DAL,OKC,"('Carlisle', 'Rick')",-1,203500,0.582,2,1:59,-2,0,0,2,1:45,-4,1,2,2,inf,0,0
41500171,15,2016-04-17 00:00:00,1,POR,LAC,"('Stotts', 'Terry')",-1,201599,0.43,1,0:40,-3,1,37,1,0:37,-5,0,2,2,-5,0,0
41500171,15,2016-04-17 00:00:00,1,LAC,POR,"('Rivers', 'Doc')",1,202334,0.559,3,0:07,17,0,0,4,10:45,15,2,4,4,inf,0,1
41500171,15,2016-04-17 00:00:00,1,POR,LAC,"('Stotts', 'Terry')",-1,201599,0.43,4,5:13,-19,0,0,4,4:22,-18,3,3,8,inf,0,0
41500171,15,2016-04-17 00:00:00,1,POR,LAC,"('Stotts', 'Terry')",-1,201599,0.43,4,3:14,-18,1,175,4,2:55,-20,0,2,4,-20,2,0
41500172,15,2016-04-20 00:00:00,1,POR,LAC,"('Stotts', 'Terry')",-1,201599,0.43,2,0:25,-6,1,6,2,0:06,-5,0,0,2,-4,0,0
41500172,15,2016-04-20 00:00:00,1,POR,LAC,"('Stotts', 'Terry')",-1,201599,0.43,3,1:01,-7,1,42,3,0:42,-8,1,1,4,-6,0,0
41500173,15,2016-04-23 00:00:00,1,POR,LAC,"('Stotts', 'Terry')",1,201599,0.43,3,3:09,4,1,174,3,2:54,5,1,1,2,3,0,1
41500173,15,2016-04-23 00:00:00,1,LAC,POR,"('Rivers', 'Doc')",-1,202334,0.559,3,0:26,-3,1,23,3,0:23,-3,1,1,2,-3,0,0
41500173,15,2016-04-23 00:00:00,1,POR,LAC,"('Stotts', 'Terry')",1,201599,0.43,4,1:15,4,0,0,4,0:46,5,1,1,2,inf,0,1
41500175,15,2016-04-27 00:00:00,1,POR,LAC,"('Stotts', 'Terry')",-1,201599,0.43,2,2:59,-2,0,0,2,2:31,-5,1,1,2,inf,0,1
41500175,15,2016-04-27 00:00:00,1,POR,LAC,"('Stotts', 'Terry')",-1,201599,0.43,2,1:47,-2,1,94,2,1:34,-4,1,2,2,-5,0,1
41500175,15,2016-04-27 00:00:00,1,POR,LAC,"('Stotts', 'Terry')",-1,201599,0.43,4,2:32,12,1,37,4,2:23,12,0,0,2,1,0,1
41500176,15,2016-04-29 00:00:00,1,POR,LAC,"('Stotts', 'Terry')",1,201599,0.43,2,4:43,0,0,0,2,3:30,2,2,1,2,inf,0,1
41500176,15,2016-04-29 00:00:00,1,POR,LAC,"('Stotts', 'Terry')",1,201599,0.43,2,2:29,2,1,130,2,2:16,2,1,0,2,-1,0,1
41500203,15,2016-05-06 00:00:00,1,ATL,CLE,"('Budenholzer', 'Mike')",1,202684,0.616,1,5:19,-5,0,0,1,4:40,-3,1,1,2,inf,0,0
41500203,15,2016-05-06 00:00:00,1,ATL,CLE,"('Budenholzer', 'Mike')",1,202684,0.616,3,5:46,6,0,0,3,5:14,7,1,1,2,inf,0,0
41500211,15,2016-05-03 00:00:00,1,TOR,MIA,"('Casey', 'Dwane')",1,1626196,0.667,5,0:15,-4,0,0,5,0:01,-5,2,1,2,inf,0,0
41500217,15,2016-05-15 00:00:00,1,MIA,TOR,"('Spoelstra', 'Erik')",-1,202687,0.628,4,5:09,-18,0,0,4,4:38,-20,1,2,4,inf,4,0
41500223,15,2016-05-07 00:00:00,1,GSW,POR,"('Kerr', 'Steve')",-1,202334,0.559,3,1:27,-10,0,0,3,0:47,-12,1,2,2,inf,0,0
41500224,15,2016-05-09 00:00:00,1,POR,GSW,"('Stotts', 'Terry')",1,101106,0.48,2,4:37,9,0,0,2,4:22,6,1,1,2,inf,0,0
41500224,15,2016-05-09 00:00:00,1,POR,GSW,"('Stotts', 'Terry')",1,101106,0.48,2,3:15,5,1,176,2,2:56,4,2,2,4,10,0,0
41500224,15,2016-05-09 00:00:00,1,GSW,POR,"('Kerr', 'Steve')",-1,202334,0.559,2,2:33,-3,0,0,2,2:13,-6,0,1,2,inf,2,1
41500311,15,2016-05-16 00:00:00,1,OKC,GSW,"('Donovan', 'Billy')",-1,203105,0.53,3,1:39,-6,1,98,3,1:38,-6,1,1,2,-3,0,1
41500312,15,2016-05-18 00:00:00,1,OKC,GSW,"('Donovan', 'Billy')",-1,203105,0.53,3,0:14,-18,0,0,4,11:03,-23,0,0,2,inf,2,0
41500314,15,2016-05-24 00:00:00,1,OKC,GSW,"('Donovan', 'Billy')",1,203105,0.53,2,6:03,8,0,0,2,5:40,8,1,0,2,inf,0,1
41500314,15,2016-05-24 00:00:00,1,OKC,GSW,"('Donovan', 'Billy')",1,203105,0.53,2,4:03,13,0,0,2,3:16,13,2,0,2,inf,0,1
41500314,15,2016-05-24 00:00:00,1,GSW,OKC,"('Kerr', 'Steve')",-1,203460,0.611,2,2:48,-15,0,0,2,2:16,-18,1,0,2,inf,0,0
41500314,15,2016-05-24 00:00:00,1,GSW,OKC,"('Kerr', 'Steve')",-1,203460,0.611,2,1:04,-18,0,0,2,0:38,-19,1,1,2,inf,0,0
41500314,15,2016-05-24 00:00:00,1,GSW,OKC,"('Kerr', 'Steve')",-1,203460,0.611,2,0:33,-19,0,0,2,0:02,-19,1,0,2,inf,0,0
