,GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION
0,0021500474,0,12,0,1,7:13 PM,12:00,,,,,,0.0,0,,,,,,0,0,,,,,,0,0,,,,,
1,0021500474,1,10,0,1,7:13 PM,12:00,Jump Ball Zeller vs. Jordan: Tip to Paul,,,,,4.0,203469,Cody Zeller,1610612766.0,Charlotte,Hornets,CHA,5,201599,DeAndre Jordan,1610612746.0,LA,Clippers,LAC,5,101108,Chris Paul,1610612746.0,LA,Clippers,LAC
2,0021500474,2,1,1,1,7:14 PM,11:38,,,Pierce 25' 3PT Jump Shot (3 PTS) (Paul 1 AST),3 - 0,-3,5.0,1718,Paul Pierce,1610612746.0,LA,Clippers,LAC,5,101108,Chris Paul,1610612746.0,LA,Clippers,LAC,0,0,,,,,
3,0021500474,3,2,1,1,7:14 PM,11:20,MISS Hairston 28' 3PT Jump Shot,,,,,4.0,203798,PJ Hairston,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,0,0,,,,,
4,0021500474,4,4,0,1,7:14 PM,11:19,,,Jordan REBOUND (Off:0 Def:1),,,5.0,201599,DeAndre Jordan,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,
5,0021500474,5,1,1,1,7:14 PM,11:10,,,Pierce 26' 3PT Jump Shot (6 PTS) (Paul 2 AST),6 - 0,-6,5.0,1718,Paul Pierce,1610612746.0,LA,Clippers,LAC,5,101108,Chris Paul,1610612746.0,LA,Clippers,LAC,0,0,,,,,
6,0021500474,7,1,1,1,7:15 PM,10:44,Walker 25' 3PT Jump Shot (3 PTS),,,6 - 3,-3,4.0,202689,Kemba Walker,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,0,0,,,,,
7,0021500474,8,6,1,1,7:15 PM,10:30,Hairston P.FOUL (P1.T1) (D.Taylor),,,,,4.0,203798,PJ Hairston,1610612766.0,Charlotte,Hornets,CHA,5,201599,DeAndre Jordan,1610612746.0,LA,Clippers,LAC,1,0,,,,,
8,0021500474,9,5,1,1,7:16 PM,10:21,Walker STEAL (1 STL),,Mbah a Moute Bad Pass Turnover (P1.T1),,,5.0,201601,Luc Mbah a Moute,1610612746.0,LA,Clippers,LAC,4,202689,Kemba Walker,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,
9,0021500474,10,2,1,1,7:16 PM,10:14,MISS Walker 4' Jump Shot,,Paul BLOCK (1 BLK),,,4.0,202689,Kemba Walker,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,5,101108,Chris Paul,1610612746.0,LA,Clippers,LAC
10,0021500474,11,4,0,1,7:16 PM,10:12,,,Redick REBOUND (Off:0 Def:1),,,5.0,200755,JJ Redick,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,
11,0021500474,12,2,1,1,7:16 PM,10:07,,,MISS Pierce 24' 3PT Jump Shot,,,5.0,1718,Paul Pierce,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,
12,0021500474,13,4,0,1,7:16 PM,10:06,,,Paul REBOUND (Off:1 Def:0),,,5.0,101108,Chris Paul,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,
13,0021500474,14,2,1,1,7:16 PM,9:53,,,MISS Paul 25' 3PT Jump Shot,,,5.0,101108,Chris Paul,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,
14,0021500474,15,4,0,1,7:16 PM,9:53,HORNETS Rebound,,,,,2.0,1610612766,,,,,,0,0,,,,,,0,0,,,,,
15,0021500474,16,2,1,1,7:16 PM,9:31,MISS Zeller 3' Jump Shot,,,,,4.0,203469,Cody Zeller,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,0,0,,,,,
16,0021500474,17,4,0,1,7:16 PM,9:30,,,Jordan REBOUND (Off:0 Def:2),,,5.0,201599,DeAndre Jordan,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,
17,0021500474,18,2,1,1,7:17 PM,9:22,,,MISS Paul 15' Jump Shot,,,5.0,101108,Chris Paul,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,
18,0021500474,19,4,0,1,7:17 PM,9:21,Williams REBOUND (Off:0 Def:1),,,,,4.0,101107,Marvin Williams,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,0,0,,,,,
19,0021500474,20,2,41,1,7:17 PM,9:16,MISS Walker 2' Running Layup,,,,,4.0,202689,Kemba Walker,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,0,0,,,,,
20,0021500474,21,4,0,1,7:17 PM,9:15,,,Pierce REBOUND (Off:0 Def:1),,,5.0,1718,Paul Pierce,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,
21,0021500474,22,6,11,1,7:17 PM,9:10,Walker T.FOUL (P0.T1) (D.Taylor),,,,,4.0,202689,Kemba Walker,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,1,0,,,,,
22,0021500474,23,3,16,1,7:17 PM,9:10,,,Paul Free Throw Technical (1 PTS),7 - 3,-4,5.0,101108,Chris Paul,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,
23,0021500474,25,1,1,1,7:18 PM,8:54,,,Paul 9' Jump Shot (3 PTS) (Pierce 1 AST),9 - 3,-6,5.0,101108,Chris Paul,1610612746.0,LA,Clippers,LAC,5,1718,Paul Pierce,1610612746.0,LA,Clippers,LAC,0,0,,,,,
24,0021500474,26,6,2,1,7:18 PM,8:54,Walker S.FOUL (P1.T2) (Z.Zarba),,,,,4.0,202689,Kemba Walker,1610612766.0,Charlotte,Hornets,CHA,5,101108,Chris Paul,1610612746.0,LA,Clippers,LAC,1,0,,,,,
25,0021500474,27,3,10,1,7:18 PM,8:54,,,Paul Free Throw 1 of 1 (4 PTS),10 - 3,-7,5.0,101108,Chris Paul,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,
26,0021500474,29,2,1,1,7:19 PM,8:35,MISS Batum 11' Jump Shot,,,,,4.0,201587,Nicolas Batum,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,0,0,,,,,
27,0021500474,30,4,0,1,7:19 PM,8:34,,,Mbah a Moute REBOUND (Off:0 Def:1),,,5.0,201601,Luc Mbah a Moute,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,
28,0021500474,31,1,1,1,7:19 PM,8:08,,,Redick 30' 3PT Jump Shot (3 PTS),13 - 3,-10,5.0,200755,JJ Redick,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,
29,0021500474,32,9,1,1,7:19 PM,8:03,HORNETS Timeout: Regular (Full 1 Short 0),,,,,2.0,1610612766,,,,,,0,0,,,,,,0,0,,,,,
30,0021500474,36,2,1,1,7:22 PM,7:56,MISS Williams 19' Jump Shot,,,,,4.0,101107,Marvin Williams,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,0,0,,,,,
31,0021500474,37,4,0,1,7:22 PM,7:54,Zeller REBOUND (Off:1 Def:0),,,,,4.0,203469,Cody Zeller,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,0,0,,,,,
32,0021500474,38,6,2,1,7:22 PM,7:54,,,Jordan S.FOUL (P1.T1) (D.Taylor),,,5.0,201599,DeAndre Jordan,1610612746.0,LA,Clippers,LAC,4,203469,Cody Zeller,1610612766.0,Charlotte,Hornets,CHA,1,0,,,,,
33,0021500474,39,3,11,1,7:22 PM,7:54,Zeller Free Throw 1 of 2 (1 PTS),,,13 - 4,-9,4.0,203469,Cody Zeller,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,0,0,,,,,
34,0021500474,41,3,12,1,7:23 PM,7:54,Zeller Free Throw 2 of 2 (2 PTS),,,13 - 5,-8,4.0,203469,Cody Zeller,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,0,0,,,,,
35,0021500474,43,2,5,1,7:23 PM,7:40,Williams BLOCK (1 BLK),,MISS Mbah a Moute 3' Layup,,,5.0,201601,Luc Mbah a Moute,1610612746.0,LA,Clippers,LAC,0,0,,,,,,4,101107,Marvin Williams,1610612766.0,Charlotte,Hornets,CHA
36,0021500474,45,4,0,1,7:23 PM,7:37,,,Jordan REBOUND (Off:1 Def:2),,,5.0,201599,DeAndre Jordan,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,
37,0021500474,44,1,97,1,7:23 PM,7:37,,,Jordan 1' Tip Layup Shot (2 PTS),15 - 5,-10,5.0,201599,DeAndre Jordan,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,
38,0021500474,46,1,41,1,7:23 PM,7:32,Batum 1' Running Layup (2 PTS) (Walker 1 AST),,,15 - 7,-8,4.0,201587,Nicolas Batum,1610612766.0,Charlotte,Hornets,CHA,4,202689,Kemba Walker,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,
39,0021500474,47,6,2,1,7:24 PM,7:10,Hairston S.FOUL (P2.T3) (T.Brown),,,,,4.0,203798,PJ Hairston,1610612766.0,Charlotte,Hornets,CHA,5,201599,DeAndre Jordan,1610612746.0,LA,Clippers,LAC,1,0,,,,,
40,0021500474,48,3,11,1,7:24 PM,7:10,,,MISS Jordan Free Throw 1 of 2,,,5.0,201599,DeAndre Jordan,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,
41,0021500474,49,4,1,1,7:24 PM,7:10,,,Clippers Rebound,,,3.0,1610612746,,,,,,0,0,,,,,,0,0,,,,,
42,0021500474,50,3,12,1,7:24 PM,7:10,,,Jordan Free Throw 2 of 2 (3 PTS),16 - 7,-9,5.0,201599,DeAndre Jordan,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,
43,0021500474,52,2,1,1,7:25 PM,6:53,MISS Williams  3PT Jump Shot,,,,,4.0,101107,Marvin Williams,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,0,0,,,,,
44,0021500474,53,4,0,1,7:25 PM,6:52,,,Jordan REBOUND (Off:1 Def:3),,,5.0,201599,DeAndre Jordan,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,
45,0021500474,54,2,42,1,7:25 PM,6:42,Zeller BLOCK (1 BLK),,MISS Pierce 2' Driving Layup,,,5.0,1718,Paul Pierce,1610612746.0,LA,Clippers,LAC,0,0,,,,,,4,203469,Cody Zeller,1610612766.0,Charlotte,Hornets,CHA
46,0021500474,55,4,0,1,7:25 PM,6:41,Zeller REBOUND (Off:1 Def:1),,,,,4.0,203469,Cody Zeller,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,0,0,,,,,
47,0021500474,56,2,5,1,7:25 PM,6:30,MISS Williams 1' Layup,,,,,4.0,101107,Marvin Williams,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,0,0,,,,,
48,0021500474,58,4,0,1,7:25 PM,6:29,Williams REBOUND (Off:1 Def:1),,,,,4.0,101107,Marvin Williams,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,0,0,,,,,
49,0021500474,57,2,97,1,7:25 PM,6:29,MISS Williams 1' Tip Layup Shot,,,,,4.0,101107,Marvin Williams,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,0,0,,,,,
50,0021500474,59,4,0,1,7:25 PM,6:28,,,Pierce REBOUND (Off:0 Def:2),,,5.0,1718,Paul Pierce,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,
51,0021500474,60,2,80,1,7:25 PM,6:20,,,MISS Paul 19' Step Back Jump Shot,,,5.0,101108,Chris Paul,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,
52,0021500474,61,4,0,1,7:25 PM,6:19,,,Mbah a Moute REBOUND (Off:1 Def:1),,,5.0,201601,Luc Mbah a Moute,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,
53,0021500474,62,2,1,1,7:25 PM,6:15,,,MISS Pierce 26' 3PT Jump Shot,,,5.0,1718,Paul Pierce,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,
54,0021500474,63,4,0,1,7:25 PM,6:14,Zeller REBOUND (Off:1 Def:2),,,,,4.0,203469,Cody Zeller,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,0,0,,,,,
55,0021500474,64,2,1,1,7:25 PM,6:09,MISS Hairston 25' 3PT Jump Shot,,,,,4.0,203798,PJ Hairston,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,0,0,,,,,
56,0021500474,65,4,0,1,7:25 PM,6:07,,,Pierce REBOUND (Off:0 Def:3),,,5.0,1718,Paul Pierce,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,
